"type","language","license","rightsHolder","ownerInstitutionCode","eventID","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","eventDate","eventTime","locationID","continent","country","countryCode","county","locality","decimalLatitude","decimalLongitude","dynamicProperties"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20171028_mida","Water Bird Count",65,"minutes","Good, 50-75%","2017-10-28","08:45/09:50","mida","Africa","Kenya","KE","Kilifi","Mida Creek",-3.330189,39.967088,"{coverage: ""Good, 50-75%"", water: """", tidal: """", weather: ""No effect on count"", disturbed: ""Strong effect"", participants: ""HM2,JA2"", CWAC_sitecode: ""NA"", IBA_sitecode: ""KE016"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20171212_mida","Water Bird Count",115,"minutes","","2017-12-12","11:15/13:10","mida","Africa","Kenya","KE","Kilifi","Mida Creek",-3.330189,39.967088,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: """", CWAC_sitecode: ""NA"", IBA_sitecode: ""KE016"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20180130_sabaki","Water Bird Count",240,"minutes","Excellent, 75-99%","2018-01-30","08:00/12:00","sabaki","Africa","Kenya","KE","Kilifi","Sabaki River Mouth",-3.16658,40.14167,"{coverage: ""Excellent, 75-99%"", water: """", tidal: ""Low tide"", weather: ""No effect on count"", disturbed: ""Strong effect"", participants: ""CJ"", CWAC_sitecode: ""3094008"", IBA_sitecode: ""KE019"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20180220_mida","Water Bird Count",110,"minutes","","2018-02-20","13:50/15:40","mida","Africa","Kenya","KE","Kilifi","Mida Creek",-3.330189,39.967088,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: """", CWAC_sitecode: ""NA"", IBA_sitecode: ""KE016"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20180222_mida","Water Bird Count",153,"minutes","","2018-02-22","09:22/11:55","mida","Africa","Kenya","KE","Kilifi","Mida Creek",-3.330189,39.967088,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: """", CWAC_sitecode: ""NA"", IBA_sitecode: ""KE016"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20180309_mida","Water Bird Count",99,"minutes","","2018-03-09","09:00/10:39","mida","Africa","Kenya","KE","Kilifi","Mida Creek",-3.330189,39.967088,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: """", CWAC_sitecode: ""NA"", IBA_sitecode: ""KE016"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20180329_sabaki","Water Bird Count",185,"minutes","","2018-03-29","08:25/11:30","sabaki","Africa","Kenya","KE","Kilifi","Sabaki River Mouth",-3.16658,40.14167,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: """", CWAC_sitecode: ""3094008"", IBA_sitecode: ""KE019"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20180411_mida","Water Bird Count",167,"minutes","","2018-04-11","13:38/16:25","mida","Africa","Kenya","KE","Kilifi","Mida Creek",-3.330189,39.967088,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: """", CWAC_sitecode: ""NA"", IBA_sitecode: ""KE016"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20180416_sabaki","Water Bird Count",150,"minutes","","2018-04-16","09:00/11:30","sabaki","Africa","Kenya","KE","Kilifi","Sabaki River Mouth",-3.16658,40.14167,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: """", CWAC_sitecode: ""3094008"", IBA_sitecode: ""KE019"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20180510_mida","Water Bird Count",120,"minutes","","2018-05-10","13:20/15:20","mida","Africa","Kenya","KE","Kilifi","Mida Creek",-3.330189,39.967088,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: """", CWAC_sitecode: ""NA"", IBA_sitecode: ""KE016"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20180515_sabaki","Water Bird Count",180,"minutes","","2018-05-15","08:30/11:30","sabaki","Africa","Kenya","KE","Kilifi","Sabaki River Mouth",-3.16658,40.14167,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: """", CWAC_sitecode: ""3094008"", IBA_sitecode: ""KE019"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20180606_mida","Water Bird Count",60,"minutes","","2018-06-06","09:30/10:30","mida","Africa","Kenya","KE","Kilifi","Mida Creek",-3.330189,39.967088,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: """", CWAC_sitecode: ""NA"", IBA_sitecode: ""KE016"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20180622_sabaki","Water Bird Count",,"minutes","","2018-06-22","07:30/NA","sabaki","Africa","Kenya","KE","Kilifi","Sabaki River Mouth",-3.16658,40.14167,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: """", CWAC_sitecode: ""3094008"", IBA_sitecode: ""KE019"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20180706_mida","Water Bird Count",129,"minutes","","2018-07-06","08:06/10:15","mida","Africa","Kenya","KE","Kilifi","Mida Creek",-3.330189,39.967088,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: """", CWAC_sitecode: ""NA"", IBA_sitecode: ""KE016"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20180713_sabaki","Water Bird Count",211,"minutes","","2018-07-13","09:21/12:52","sabaki","Africa","Kenya","KE","Kilifi","Sabaki River Mouth",-3.16658,40.14167,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: """", CWAC_sitecode: ""3094008"", IBA_sitecode: ""KE019"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20180810_sabaki","Water Bird Count",250,"minutes","","2018-08-10","07:50/12:00","sabaki","Africa","Kenya","KE","Kilifi","Sabaki River Mouth",-3.16658,40.14167,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: """", CWAC_sitecode: ""3094008"", IBA_sitecode: ""KE019"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20180820_mida","Water Bird Count",108,"minutes","","2018-08-20","10:30/12:18","mida","Africa","Kenya","KE","Kilifi","Mida Creek",-3.330189,39.967088,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: """", CWAC_sitecode: ""NA"", IBA_sitecode: ""KE016"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20180918_mida","Water Bird Count",135,"minutes","","2018-09-18","09:30/11:45","mida","Africa","Kenya","KE","Kilifi","Mida Creek",-3.330189,39.967088,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: """", CWAC_sitecode: ""NA"", IBA_sitecode: ""KE016"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20180925_sabaki","Water Bird Count",248,"minutes","","2018-09-25","08:40/12:48","sabaki","Africa","Kenya","KE","Kilifi","Sabaki River Mouth",-3.16658,40.14167,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: """", CWAC_sitecode: ""3094008"", IBA_sitecode: ""KE019"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20181017_mida","Water Bird Count",120,"minutes","","2018-10-17","08:00/10:00","mida","Africa","Kenya","KE","Kilifi","Mida Creek",-3.330189,39.967088,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: """", CWAC_sitecode: ""NA"", IBA_sitecode: ""KE016"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20181106_sabaki","Water Bird Count",210,"minutes","","2018-11-06","09:10/12:40","sabaki","Africa","Kenya","KE","Kilifi","Sabaki River Mouth",-3.16658,40.14167,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: """", CWAC_sitecode: ""3094008"", IBA_sitecode: ""KE019"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20181206_sabaki","Water Bird Count",240,"minutes","","2018-12-06","08:00/12:00","sabaki","Africa","Kenya","KE","Kilifi","Sabaki River Mouth",-3.16658,40.14167,"{coverage: """", water: """", tidal: """", weather: ""No effect on count"", disturbed: """", participants: """", CWAC_sitecode: ""3094008"", IBA_sitecode: ""KE019"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20181218_mida","Water Bird Count",105,"minutes","","2018-12-18","12:15/14:00","mida","Africa","Kenya","KE","Kilifi","Mida Creek",-3.330189,39.967088,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: """", CWAC_sitecode: ""NA"", IBA_sitecode: ""KE016"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20190118_mida","Water Bird Count",120,"minutes","","2019-01-18","14:10/16:10","mida","Africa","Kenya","KE","Kilifi","Mida Creek",-3.330189,39.967088,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: """", CWAC_sitecode: ""NA"", IBA_sitecode: ""KE016"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20190119_sabaki","Water Bird Count",230,"minutes","","2019-01-19","08:20/12:10","sabaki","Africa","Kenya","KE","Kilifi","Sabaki River Mouth",-3.16658,40.14167,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: """", CWAC_sitecode: ""3094008"", IBA_sitecode: ""KE019"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20190314_mida","Water Bird Count",170,"minutes","","2019-03-14","07:50/10:40","mida","Africa","Kenya","KE","Kilifi","Mida Creek",-3.330189,39.967088,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: """", CWAC_sitecode: ""NA"", IBA_sitecode: ""KE016"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20190320_sabaki","Water Bird Count",260,"minutes","","2019-03-20","08:30/12:50","sabaki","Africa","Kenya","KE","Kilifi","Sabaki River Mouth",-3.16658,40.14167,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: """", CWAC_sitecode: ""3094008"", IBA_sitecode: ""KE019"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20190418_sabaki","Water Bird Count",240,"minutes","","2019-04-18","08:00/12:00","sabaki","Africa","Kenya","KE","Kilifi","Sabaki River Mouth",-3.16658,40.14167,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: """", CWAC_sitecode: ""3094008"", IBA_sitecode: ""KE019"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20190429_mida","Water Bird Count",77,"minutes","","2019-04-29","13:08/14:25","mida","Africa","Kenya","KE","Kilifi","Mida Creek",-3.330189,39.967088,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: """", CWAC_sitecode: ""NA"", IBA_sitecode: ""KE016"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20190604_sabaki","Water Bird Count",260,"minutes","","2019-06-04","08:30/12:50","sabaki","Africa","Kenya","KE","Kilifi","Sabaki River Mouth",-3.16658,40.14167,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: ""KL"", CWAC_sitecode: ""3094008"", IBA_sitecode: ""KE019"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20190625_mida","Water Bird Count",135,"minutes","","2019-06-25","08:30/10:45","mida","Africa","Kenya","KE","Kilifi","Mida Creek",-3.330189,39.967088,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: ""LK,AJ,LEAH,KAYLA"", CWAC_sitecode: ""NA"", IBA_sitecode: ""KE016"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20190718_sabaki","Water Bird Count",298,"minutes","","2019-07-18","09:20/14:18","sabaki","Africa","Kenya","KE","Kilifi","Sabaki River Mouth",-3.16658,40.14167,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: """", CWAC_sitecode: ""3094008"", IBA_sitecode: ""KE019"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20190726_mida","Water Bird Count",200,"minutes","","2019-07-26","09:10/12:30","mida","Africa","Kenya","KE","Kilifi","Mida Creek",-3.330189,39.967088,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: """", CWAC_sitecode: ""NA"", IBA_sitecode: ""KE016"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20190815_sabaki","Water Bird Count",300,"minutes","","2019-08-15","08:20/13:20","sabaki","Africa","Kenya","KE","Kilifi","Sabaki River Mouth",-3.16658,40.14167,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: """", CWAC_sitecode: ""3094008"", IBA_sitecode: ""KE019"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20190907_mida","Water Bird Count",-535,"minutes","","2019-09-07","11:47/02:52","mida","Africa","Kenya","KE","Kilifi","Mida Creek",-3.330189,39.967088,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: ""CJ,AJ"", CWAC_sitecode: ""NA"", IBA_sitecode: ""KE016"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20191008_mida","Water Bird Count",120,"minutes","","2019-10-08","11:50/13:50","mida","Africa","Kenya","KE","Kilifi","Mida Creek",-3.330189,39.967088,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: ""LK, ET2"", CWAC_sitecode: ""NA"", IBA_sitecode: ""KE016"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20191029_sabaki","Water Bird Count",260,"minutes","","2019-10-29","09:30/13:50","sabaki","Africa","Kenya","KE","Kilifi","Sabaki River Mouth",-3.16658,40.14167,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: """", CWAC_sitecode: ""3094008"", IBA_sitecode: ""KE019"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20191204_mida","Water Bird Count",120,"minutes","","2019-12-04","08:30/10:30","mida","Africa","Kenya","KE","Kilifi","Mida Creek",-3.330189,39.967088,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: """", CWAC_sitecode: ""NA"", IBA_sitecode: ""KE016"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20200123_sabaki","Water Bird Count",206,"minutes","","2020-01-23","07:39/11:05","sabaki","Africa","Kenya","KE","Kilifi","Sabaki River Mouth",-3.16658,40.14167,"{coverage: """", water: """", tidal: """", weather: """", disturbed: """", participants: """", CWAC_sitecode: ""3094008"", IBA_sitecode: ""KE019"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20200207_sabaki","Water Bird Count",240,"minutes","Good, 50-75%","2020-02-07","09:00/13:00","sabaki","Africa","Kenya","KE","Kilifi","Sabaki River Mouth",-3.16658,40.14167,"{coverage: ""Good, 50-75%"", water: ""Flooded"", tidal: """", weather: ""No effect on count"", disturbed: ""Little effect"", participants: ""KL,TM,RN,AN"", CWAC_sitecode: ""3094008"", IBA_sitecode: ""KE019"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20200220_mida","Water Bird Count",95,"minutes","Complete, 100%","2020-02-20","14:40/16:15","mida","Africa","Kenya","KE","Kilifi","Mida Creek",-3.330189,39.967088,"{coverage: ""Complete, 100%"", water: ""Normal level"", tidal: ""Rising tide"", weather: ""No effect on count"", disturbed: ""Little effect"", participants: ""KA, SK2, SA, EM, AS, CJ, RN, TM, AX"", CWAC_sitecode: ""NA"", IBA_sitecode: ""KE016"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20200310_sabaki","Water Bird Count",235,"minutes","Complete, 100%","2020-03-10","08:45/12:40","sabaki","Africa","Kenya","KE","Kilifi","Sabaki River Mouth",-3.16658,40.14167,"{coverage: ""Complete, 100%"", water: """", tidal: """", weather: ""No effect on count"", disturbed: ""No effect"", participants: ""LK,RN,FT,TM,AM"", CWAC_sitecode: ""3094008"", IBA_sitecode: ""KE019"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20200320_mida","Water Bird Count",109,"minutes","Complete, 100%","2020-03-20","14:26/16:15","mida","Africa","Kenya","KE","Kilifi","Mida Creek",-3.330189,39.967088,"{coverage: ""Complete, 100%"", water: """", tidal: """", weather: ""No effect on count"", disturbed: ""No effect"", participants: ""RN,AN"", CWAC_sitecode: ""NA"", IBA_sitecode: ""KE016"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20200331_mida","Water Bird Count",55,"minutes","Excellent, 75-99%","2020-03-31","07:35/08:30","mida","Africa","Kenya","KE","Kilifi","Mida Creek",-3.330189,39.967088,"{coverage: ""Excellent, 75-99%"", water: """", tidal: """", weather: ""No effect on count"", disturbed: ""Little effect"", participants: ""LK, RN, AN, AJ, KA"", CWAC_sitecode: ""NA"", IBA_sitecode: ""KE016"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20200407_sabaki","Water Bird Count",274,"minutes","Excellent, 75-99%","2020-04-07","07:56/12:30","sabaki","Africa","Kenya","KE","Kilifi","Sabaki River Mouth",-3.16658,40.14167,"{coverage: ""Excellent, 75-99%"", water: """", tidal: """", weather: ""No effect on count"", disturbed: ""No effect"", participants: ""LK, RN, AN, MN"", CWAC_sitecode: ""3094008"", IBA_sitecode: ""KE019"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20200414_mida","Water Bird Count",75,"minutes","Excellent, 75-99%","2020-04-14","07:45/09:00","mida","Africa","Kenya","KE","Kilifi","Mida Creek",-3.330189,39.967088,"{coverage: ""Excellent, 75-99%"", water: """", tidal: """", weather: """", disturbed: """", participants: ""LK, RN, AN, JA, CJ"", CWAC_sitecode: ""NA"", IBA_sitecode: ""KE016"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20200522_sabaki","Water Bird Count",255,"minutes","Excellent, 75-99%","2020-05-22","07:45/12:00","sabaki","Africa","Kenya","KE","Kilifi","Sabaki River Mouth",-3.16658,40.14167,"{coverage: ""Excellent, 75-99%"", water: """", tidal: """", weather: ""No effect on count"", disturbed: """", participants: ""LK, RN, JA, CJ"", CWAC_sitecode: ""3094008"", IBA_sitecode: ""KE019"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20200529_mida","Water Bird Count",90,"minutes","Excellent, 75-99%","2020-05-29","07:40/09:10","mida","Africa","Kenya","KE","Kilifi","Mida Creek",-3.330189,39.967088,"{coverage: ""Excellent, 75-99%"", water: """", tidal: """", weather: ""No effect on count"", disturbed: """", participants: ""RN,AN"", CWAC_sitecode: ""NA"", IBA_sitecode: ""KE016"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20200605_sabaki","Water Bird Count",275,"minutes","Excellent, 75-99%","2020-06-05","06:45/11:20","sabaki","Africa","Kenya","KE","Kilifi","Sabaki River Mouth",-3.16658,40.14167,"{coverage: ""Excellent, 75-99%"", water: """", tidal: """", weather: ""No effect on count"", disturbed: """", participants: ""RN, AN, KL, MN, JA"", CWAC_sitecode: ""3094008"", IBA_sitecode: ""KE019"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20200613_mida","Water Bird Count",30,"minutes","Excellent, 75-99%","2020-06-13","09:20/09:50","mida","Africa","Kenya","KE","Kilifi","Mida Creek",-3.330189,39.967088,"{coverage: ""Excellent, 75-99%"", water: """", tidal: """", weather: ""No effect on count"", disturbed: ""No effect"", participants: ""RN, AN, KL, JA"", CWAC_sitecode: ""NA"", IBA_sitecode: ""KE016"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20200713_mida","Water Bird Count",40,"minutes","Complete, 100%","2020-07-13","08:35/09:15","mida","Africa","Kenya","KE","Kilifi","Mida Creek",-3.330189,39.967088,"{coverage: ""Complete, 100%"", water: """", tidal: """", weather: ""No effect on count"", disturbed: ""No effect"", participants: ""RN, AN, KL"", CWAC_sitecode: ""NA"", IBA_sitecode: ""KE016"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20200720_sabaki","Water Bird Count",230,"minutes","Complete, 100%","2020-07-20","08:00/11:50","sabaki","Africa","Kenya","KE","Kilifi","Sabaki River Mouth",-3.16658,40.14167,"{coverage: ""Complete, 100%"", water: """", tidal: """", weather: ""No effect on count"", disturbed: ""No effect"", participants: ""RN, AN, KL, AJ, MJ"", CWAC_sitecode: ""3094008"", IBA_sitecode: ""KE019"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20200813_mida","Water Bird Count",125,"minutes","Complete, 100%","2020-08-13","09:00/11:05","mida","Africa","Kenya","KE","Kilifi","Mida Creek",-3.330189,39.967088,"{coverage: ""Complete, 100%"", water: """", tidal: """", weather: ""No effect on count"", disturbed: ""Moderate effect"", participants: ""LK, AJ, AS, KM"", CWAC_sitecode: ""NA"", IBA_sitecode: ""KE016"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20200818_sabaki","Water Bird Count",225,"minutes","Complete, 100%","2020-08-18","08:00/11:45","sabaki","Africa","Kenya","KE","Kilifi","Sabaki River Mouth",-3.16658,40.14167,"{coverage: ""Complete, 100%"", water: """", tidal: """", weather: ""No effect on count"", disturbed: ""No effect"", participants: ""LK,AJ, AS, DE, HM, MM"", CWAC_sitecode: ""3094008"", IBA_sitecode: ""KE019"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20200912_mida","Water Bird Count",94,"minutes","Complete, 100%","2020-09-12","09:45/11:19","mida","Africa","Kenya","KE","Kilifi","Mida Creek",-3.330189,39.967088,"{coverage: ""Complete, 100%"", water: """", tidal: """", weather: ""No effect on count"", disturbed: ""Strong effect"", participants: ""CJ, LK, AS, AJ, KA, MN, DK, SK2, AM4,"", CWAC_sitecode: ""NA"", IBA_sitecode: ""KE016"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20200913_mida","Water Bird Count",75,"minutes","Complete, 100%","2020-09-13","11:00/12:15","mida","Africa","Kenya","KE","Kilifi","Mida Creek",-3.330189,39.967088,"{coverage: ""Complete, 100%"", water: """", tidal: """", weather: ""No effect on count"", disturbed: ""Moderate effect"", participants: ""LK, KA, SK2"", CWAC_sitecode: ""NA"", IBA_sitecode: ""KE016"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20200916_sabaki","Water Bird Count",270,"minutes","Complete, 100%","2020-09-16","07:45/12:15","sabaki","Africa","Kenya","KE","Kilifi","Sabaki River Mouth",-3.16658,40.14167,"{coverage: ""Complete, 100%"", water: """", tidal: """", weather: ""No effect on count"", disturbed: ""No effect"", participants: ""LK,AJ, AS, DK, SK2"", CWAC_sitecode: ""3094008"", IBA_sitecode: ""KE019"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20201011_mida","Water Bird Count",95,"minutes","Complete, 100%","2020-10-11","09:40/11:15","mida","Africa","Kenya","KE","Kilifi","Mida Creek",-3.330189,39.967088,"{coverage: ""Complete, 100%"", water: """", tidal: """", weather: ""No effect on count"", disturbed: ""No effect"", participants: ""CJ, LK,KA,SK2,AM4,AJ,LL,LL2,KJ"", CWAC_sitecode: ""NA"", IBA_sitecode: ""KE016"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20201016_sabaki","Water Bird Count",235,"minutes","Complete, 100%","2020-10-16","07:50/11:45","sabaki","Africa","Kenya","KE","Kilifi","Sabaki River Mouth",-3.16658,40.14167,"{coverage: ""Complete, 100%"", water: """", tidal: """", weather: ""No effect on count"", disturbed: ""No effect"", participants: ""LK,AJ,DK,MJ"", CWAC_sitecode: ""3094008"", IBA_sitecode: ""KE019"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20201125_mida","Water Bird Count",115,"minutes","Complete, 100%","2020-11-25","13:00/14:55","mida","Africa","Kenya","KE","Kilifi","Mida Creek",-3.330189,39.967088,"{coverage: ""Complete, 100%"", water: """", tidal: """", weather: ""No effect on count"", disturbed: ""No effect"", participants: ""LK,AM,DK,AM4,DT,SK2"", CWAC_sitecode: ""NA"", IBA_sitecode: ""KE016"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","20201209_mida","Water Bird Count",110,"minutes","Complete, 100%","2020-12-09","09:50/11:40","mida","Africa","Kenya","KE","Kilifi","Mida Creek",-3.330189,39.967088,"{coverage: ""Complete, 100%"", water: """", tidal: ""High tide"", weather: ""No effect on count"", disturbed: ""Moderate effect"", participants: ""CJ, QH, @@@@@"", CWAC_sitecode: ""NA"", IBA_sitecode: ""KE016"", }"
